,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,6.0,5,8,5,4,6
Inventory Days,208.0,200,205,272,232,216
Days Payable,31.0,19,24,35,26,37
Cash Conversion Cycle,184.0,187,189,241,210,185
Working Capital Days,121.0,123,122,157,146,124
ROCE %,,7,11,7,9,13
