,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.68,0.56,0.55,0.29,0.83,0.66,6.53,0.94,1.04,0.96,1.38,1.01,2.15
Expenses,0.56,0.76,0.86,0.74,0.95,0.75,6.47,0.9,0.72,1.46,0.5,0.87,0.93
Operating Profit,0.12,-0.2,-0.31,-0.45,-0.12,-0.09,0.06,0.04,0.32,-0.5,0.88,0.14,1.22
OPM %,17.65,-35.71,-56.36,-155.17,-14.46,-13.64,0.92,4.26,30.77,-52.08,63.77,13.86,56.74
Other Income,0.03,0.03,0.05,0.02,0.02,0.1,0.03,0.01,0.01,0.01,0.02,0.01,0.01
Interest,0.0,0.0,0.0,0.0,0.02,0.03,0.00,0.0,0.0,0.0,0.03,0.01,0.01
Depreciation,0.11,0.11,0.11,0.11,0.11,0.1,0.09,0.11,0.11,0.11,-0.24,0.03,0.03
Profit before tax,0.04,-0.28,-0.37,-0.54,-0.23,-0.12,0.00,-0.06,0.22,-0.6,1.11,0.11,1.19
Tax %,0.0,0.0,-243.24,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,0.04,-0.28,-1.27,-0.54,-0.24,-0.12,0.00,-0.06,0.21,-0.61,1.11,0.11,1.2
EPS in Rs,0.08,-0.59,-2.66,-1.13,-0.5,-0.25,0.00,-0.13,0.44,-1.28,2.32,0.23,2.51
