,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,17,-5,56,76,41,42,50
Cash from Investing Activity,-12,-50,-40,-61,-33,-63,-38
Cash from Financing Activity,-5,55,-15,-14,-7,31,-22
Net Cash Flow,0,0,0,0,2,10,-9
