,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,30,30,31,31,31,31,32,32
Reserves,163,207,254,275,308,365,406,422
Borrowings,15,65,47,51,58,94,70,125
Other Liabilities,52,78,77,80,89,134,149,134
Total Liabilities,260,380,408,437,486,624,657,713
Fixed Assets,123,166,172,164,175,195,313,305
CWIP,0,3,10,52,81,110,0,7
Investments,0,0,0,59,65,77,95,113
Other Assets,137,210,226,163,165,243,249,287
Total Assets,260,380,408,437,486,624,657,713
