,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1.4,1.4,1.4,1.4,1.4,1.4,1.4,2.51,2.51,2.51,2.51,3.33,3.33
Reserves,1.45,1.46,1.48,1.62,1.67,1.86,1.99,7.77,6.39,8.08,9.2,14.26,15.25
Borrowings,0.31,0.8200000000000001,5.27,7.38,5.58,4.55,5.35,6.97,8.27,6.01,6.67,10.21,3.24
Other Liabilities,0.0,0.0,0.0,0.04,0.09,0.33,0.16,0.14,2.03,0.15,0.01,7.34,4.69
Total Liabilities,3.16,3.68,8.15,10.44,8.74,8.14,8.9,17.39,19.2,16.75,18.39,35.14,26.51
Fixed Assets,0.02,0.02,0.02,0.1,0.13,0.15,0.12,0.1,0.04,0.22,0.16,0.11,0.24
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.03,0.03,0.37,0.02,3.49,0.19,0.23,0.26,0.26,0.67,0.63,0.81,1.06
Other Assets,3.11,3.63,7.76,10.32,5.12,7.8,8.55,17.03,18.9,15.86,17.6,34.22,25.21
Total Assets,3.16,3.68,8.15,10.44,8.74,8.14,8.9,17.39,19.2,16.75,18.39,35.14,26.51
