,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,21,24,24,24,24,25,25,26,26,26,27,32,32
Reserves,-87,85,116,76,8,133,160,270,-45,-194,-230,480,299
Borrowings,68,81,5,4,56,3,2,2,67,236,79,16,14
Other Liabilities,84,20,39,39,75,111,122,101,224,162,404,302,322
Total Liabilities,86,209,184,143,163,273,309,398,273,230,280,830,667
Fixed Assets,64,66,64,67,70,69,52,58,104,91,92,106,132
CWIP,1,0,1,0,1,1,3,24,32,5,26,27,2
Investments,0,97,6,0,0,10,108,211,8,6,12,291,151
Other Assets,21,46,112,76,92,192,146,106,128,127,150,406,382
Total Assets,86,209,184,143,163,273,309,398,273,230,280,830,667
