,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1.25,1.25,1.25,14.5,19.35
Reserves,12.12,15.65,21.38,27.35,48.34
Borrowings,5.44,7.13,11.63,17.2,32.01
Other Liabilities,8.83,13.26,28.45,34.38,55.89
Total Liabilities,27.64,37.29,62.71,93.43,155.59
Fixed Assets,18.4,22.42,30.87,38.57,93.79
CWIP,0.19,1.62,9.34,17.91,0.08
Investments,0.0,0.0,0.0,0.0,0.01
Other Assets,9.05,13.25,22.5,36.95,61.71
Total Assets,27.64,37.29,62.71,93.43,155.59
