,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,20.01,14.16,29.84,89.8
Inventory Days,23.12,13.2,15.5,25.89
Days Payable,155.8,22.69,34.13,90.98
Cash Conversion Cycle,-112.67,4.67,11.22,24.72
Working Capital Days,18.05,-7.15,-4.2,78.56
ROCE %,,25.26,28.86,26.21
