,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-5.5600000000000005,5.86,-0.44,7.35
Cash from Investing Activity,-5.06,-4.7,-6.68,-7.46
Cash from Financing Activity,7.15,-3.69,0.95,-3.33
Net Cash Flow,-3.47,-2.52,-6.16,-3.44
