,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69
DIIs,8.4,8.4,8.4,8.4,8.4,8.4,8.4,0.1,0.1,0.07,0.07,0.07
Government,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.33,8.33,8.33,8.33
Public,27.91,27.91,27.91,27.91,27.91,27.91,27.91,27.87,27.87,27.9,27.91,27.91
No. of Shareholders,509.0,510.0,511.0,508.0,508.0,508.0,509.0,526.0,533.0,540.0,635.0,659.0
