,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,27.42,27.42,27.42,27.42,27.42,27.42,22.02,22.02
DIIs,0.0,0.0,0.02,0.02,0.02,0.02,0.02,0.02
Public,72.57,72.57,72.56,72.56,72.56,72.56,77.96,77.96
No. of Shareholders,8551.0,8417.0,8370.0,8348.0,8597.0,8791.0,8578.0,8548.0
