,2012-03-01,2013-03-01,2014-03-01,2015-06-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,294,294,294,294,294,294,294,294,294,294,294,92,92
Reserves,66,39,-46,-151,-255,-358,-428,-608,-774,-974,-1210,263,245
Borrowings,388,604,730,864,903,927,937,960,961,963,970,525,643
Other Liabilities,120,181,261,364,313,386,420,410,522,656,817,36,81
Total Liabilities,867,1117,1239,1370,1253,1249,1222,1054,1003,940,871,917,1061
Fixed Assets,63,66,64,845,818,777,1007,973,926,878,832,738,713
CWIP,560,792,981,265,286,302,30,1,1,1,0,26,86
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,245,259,194,259,150,170,185,80,76,60,39,152,263
Total Assets,867,1117,1239,1370,1253,1249,1222,1054,1003,940,871,917,1061
