,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,61.11,80.37,91.38,86.18,105.4,114.1,120.79,118.52,115.58,82.33,69.78,85.31,95.85
Expenses,49.05,66.34,66.55,64.23,85.87,96.42,103.82,97.77,100.41,74.22,59.6,72.9,82.44
Operating Profit,12.06,14.03,24.83,21.95,19.53,17.68,16.97,20.75,15.17,8.11,10.18,12.41,13.41
OPM %,19.73,17.46,27.17,25.47,18.53,15.5,14.05,17.51,13.13,9.85,14.59,14.55,13.99
Other Income,5.75,3.03,4.14,2.08,7.97,7.27,1.1,0.63,6.01,4.11,1.75,6.05,5.56
Interest,2.4,1.57,5.54,1.24,0.63,1.27,0.56,0.83,0.95,1.53,1.52,1.31,1.45
Depreciation,6.44,6.34,6.55,6.49,6.54,6.73,6.76,7.11,6.94,7.27,8.28,7.96,8.21
Profit before tax,8.97,9.15,16.88,16.3,20.33,16.95,10.75,13.44,13.29,3.42,2.13,9.19,9.31
Tax %,18.51,24.37,41.47,26.56,27.15,28.26,31.35,28.27,27.77,38.3,98.59,31.56,29.97
Net Profit,7.31,6.92,9.88,11.97,14.81,12.15,7.39,9.63,9.61,2.11,0.03,6.3,6.52
EPS in Rs,0.86,0.82,1.17,1.43,1.77,1.45,0.89,1.14,1.14,0.26,0.02,0.76,0.78
