,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,35.35,35.35,35.35,35.45,35.45,35.45,35.45,32.01,32.01
FIIs,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0
DIIs,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44
Public,63.19,63.19,63.19,63.09,63.09,63.11,63.11,66.55,66.55
No. of Shareholders,3170.0,3159.0,2967.0,2910.0,2903.0,2272.0,2289.0,2609.0,2601.0
