,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,6.35,7.8,11.17,12.27,7.66,9.58,10.69,8.46,7.15,6.73,6.6,7.89,7.39
Expenses,6.18,7.27,10.49,11.57,7.1,8.99,11.09,8.54,7.98,6.37,6.24,7.73,7.0
Operating Profit,0.17,0.53,0.68,0.7,0.56,0.59,-0.4,-0.08,-0.83,0.36,0.36,0.16,0.39
OPM %,2.68,6.79,6.09,5.7,7.31,6.16,-3.74,-0.95,-11.61,5.35,5.45,2.03,5.28
Other Income,0.02,0.01,0.01,0.0,0.0,0.0,9.05,0.01,0.0,0.0,0.0,0.0,0.0
Interest,0.48,0.49,0.48,0.47,0.46,0.48,0.45,0.27,0.28,0.25,0.25,0.28,0.27
Depreciation,0.13,0.15,0.15,0.14,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.09,0.09
Profit before tax,-0.42,-0.1,0.06,0.09,0.02,0.03,8.12,-0.42,-1.19,0.02,0.02,-0.21,0.03
Tax %,0.0,0.0,400.0,0.0,0.0,0.0,19.21,0.0,0.0,0.0,350.0,0.0,0.0
Net Profit,-0.43,-0.1,-0.17,0.1,0.02,0.02,6.57,-0.43,-1.19,0.02,-0.05,-0.2,0.04
EPS in Rs,-0.71,-0.16,-0.28,0.16,0.03,0.03,10.78,-0.71,-1.95,0.03,-0.08,-0.33,0.07
