,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,66.21,66.77,67.11,67.12,66.83,66.83,68.4,68.71
FIIs,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Public,33.68,33.23,32.89,32.88,33.17,33.17,31.6,31.29
No. of Shareholders,2467.0,2206.0,2172.0,2027.0,2005.0,2061.0,2060.0,2090.0
