,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,98,104,112,120,131,90,95,99,92,81,82,72
Inventory Days,133,174,126,184,189,203,197,141,171,135,158,127
Days Payable,82,92,84,109,104,110,97,80,57,36,36,33
Cash Conversion Cycle,148,186,155,195,217,183,194,160,206,180,204,166
Working Capital Days,100,107,112,141,140,102,111,99,137,108,138,112
ROCE %,11,9,6,7,-5,-2,12,15,16,11,17,23
