,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,38.0,26.0,30.0,38.0,56.0,51.0,53.0,56.0,58.0,61.0,66.0,69.0,71.0
Expenses,29.0,15.0,23.0,29.0,43.0,38.0,39.0,42.0,43.0,45.0,54.0,51.0,51.0
Operating Profit,9.0,11.0,6.0,9.0,13.0,13.0,14.0,14.0,15.0,16.0,12.0,17.0,20.0
OPM %,23.0,43.0,21.0,24.0,23.0,26.0,26.0,25.0,26.0,26.0,19.0,25.0,29.0
Other Income,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
Interest,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Depreciation,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0
Profit before tax,5.0,8.0,4.0,8.0,12.0,12.0,13.0,13.0,14.0,15.0,12.0,16.0,18.0
Tax %,18.0,17.0,18.0,17.0,18.0,18.0,15.0,18.0,17.0,17.0,-13.0,18.0,18.0
Net Profit,4.0,7.0,3.0,6.0,10.0,10.0,11.0,11.0,12.0,12.0,13.0,13.0,14.0
EPS in Rs,4.06,5.53,2.71,5.12,7.95,7.97,8.8,9.02,9.45,10.0,10.9,10.92,11.86
