,2006-03-01,2007-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,203.0,120,341.0,265,596,2117,319,189,96,46,123
Inventory Days,1506.0,1129,243.0,78,0,0,,,,,5
Days Payable,162.0,102,438.0,129,,,,,,,62
Cash Conversion Cycle,1547.0,1147,146.0,214,596,2117,319,189,96,46,67
Working Capital Days,607.0,566,107.0,200,524,2159,4745,323,54,2,-8
ROCE %,,1,,1,0,1,1,11,7,18,103
