,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,43.57,34.96,8.43,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11
FIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08
Public,56.43,65.04,91.57,98.89,98.89,98.89,98.89,98.88,98.88,98.88,98.84,98.81
No. of Shareholders,409.0,445.0,845.0,840.0,714.0,659.0,622.0,604.0,622.0,705.0,1730.0,3988.0
