,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Sales,6780.0,6605.0,6934.0,9250.0,10235.0
Expenses,6271.0,6349.0,6538.0,8629.0,9542.0
Operating Profit,509.0,255.0,396.0,621.0,694.0
OPM %,8.0,4.0,6.0,7.0,7.0
Other Income,63.0,184.0,111.0,12.0,68.0
Interest,146.0,237.0,182.0,160.0,198.0
Depreciation,418.0,444.0,443.0,461.0,524.0
Profit before tax,8.0,-242.0,-119.0,13.0,40.0
Tax %,497.0,-3.0,36.0,463.0,-4.0
Net Profit,-33.0,-248.0,-76.0,-46.0,42.0
EPS in Rs,-4.26,-60.62,-23.43,-1.35,1.09
