,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,66.0,73,61,52,44
Inventory Days,74.0,71,91,92,92
Days Payable,440.0,432,464,458,380
Cash Conversion Cycle,-300.0,-288,-311,-314,-244
Working Capital Days,29.0,36,26,18,14
ROCE %,,0,1,6,6
