,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
FIIs,4.16,4.72,7.67,7.6,0.59,0.93,0.62,0.97
DIIs,1.57,2.69,2.78,3.33,3.43,3.61,2.81,4.0
Government,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0
Public,94.26,92.59,89.54,89.07,95.97,95.44,96.54,95.03
No. of Shareholders,76032.0,71491.0,66252.0,65317.0,68182.0,71971.0,77190.0,84120.0
