,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,23.36,56.63,60.35,60.35,60.35,60.35,60.35,60.35
Public,76.64,43.37,39.65,39.65,39.65,39.65,39.64,39.65
No. of Shareholders,1111.0,969.0,963.0,966.0,960.0,958.0,956.0,954.0
