,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,2.65,8.65,18.16,18.93
Reserves,-0.84,9.46,24.76,27.34
Borrowings,0.0,0.04,0.31,3.53
Other Liabilities,0.12,6.55,6.43,6.16
Total Liabilities,1.93,24.7,49.66,55.96
Fixed Assets,0.56,2.31,7.83,8.91
CWIP,0.0,0.0,0.0,0.0
Investments,0.25,0.05,0.05,0.0
Other Assets,1.12,22.34,41.78,47.05
Total Assets,1.93,24.7,49.66,55.96
