,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,6.02,6.02,6.02,6.02,6.01,71.24,59.07,58.58
FIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Public,93.98,93.98,93.98,93.98,93.99,28.76,40.44,40.93
No. of Shareholders,1340.0,1318.0,1316.0,1317.0,1321.0,1290.0,3114.0,5677.0
