,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,498.0,474.0,434.0,438.0,532.0,539.0,562.0,691.0,665.0,736.0,801.0,750.0,798.0
Expenses,457.0,438.0,416.0,394.0,479.0,490.0,1148.0,681.0,627.0,702.0,764.0,709.0,745.0
Operating Profit,41.0,35.0,18.0,45.0,53.0,49.0,-585.0,10.0,38.0,34.0,37.0,40.0,53.0
OPM %,8.0,7.0,4.0,10.0,10.0,9.0,-104.0,1.0,6.0,5.0,5.0,5.0,7.0
Other Income,2.0,3.0,7.0,3.0,4.0,4.0,10.0,31.0,0.0,5.0,9.0,6.0,6.0
Interest,11.0,12.0,12.0,11.0,13.0,14.0,13.0,14.0,14.0,15.0,12.0,17.0,19.0
Depreciation,13.0,13.0,12.0,13.0,13.0,14.0,14.0,13.0,14.0,12.0,18.0,15.0,15.0
Profit before tax,19.0,14.0,1.0,24.0,31.0,25.0,-602.0,14.0,10.0,11.0,16.0,15.0,24.0
Tax %,17.0,19.0,1539.0,26.0,28.0,25.0,2.0,25.0,-10.0,13.0,-36.0,-41.0,-3.0
Net Profit,16.0,11.0,-10.0,18.0,23.0,19.0,-592.0,10.0,11.0,9.0,22.0,21.0,25.0
EPS in Rs,1.89,1.33,-1.15,1.83,2.39,1.99,-62.05,1.07,1.06,0.79,1.9,1.82,2.15
