,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,16,16,16,16,70,84,84,84,84,84,95,117,117
Reserves,42,65,81,108,291,541,628,743,827,844,456,686,737
Borrowings,413,491,556,545,389,261,291,240,400,384,523,596,616
Other Liabilities,130,113,161,255,241,401,378,375,379,371,321,268,273
Total Liabilities,601,685,814,924,991,1287,1382,1442,1690,1683,1395,1668,1744
Fixed Assets,246,243,242,291,345,334,397,406,430,473,459,436,411
CWIP,7,6,37,28,28,21,20,29,7,3,10,45,59
Investments,0,0,0,0,0,0,1,1,1,1,0,5,5
Other Assets,348,435,535,604,618,933,964,1007,1253,1205,926,1182,1268
Total Assets,601,685,814,924,991,1287,1382,1442,1690,1683,1395,1668,1744
