,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,2,2,2,2,2,2,2,2,2,2,2,2,2
Reserves,200,193,190,198,198,217,209,220,172,301,324,331,400
Borrowings,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Liabilities,13,12,11,13,12,17,6,5,1,10,12,13,24
Total Liabilities,215,206,203,212,211,236,216,226,175,312,338,346,425
Fixed Assets,45,41,38,35,32,29,8,8,7,7,7,7,7
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,57,52,68,165,166,196,195,210,158,297,324,333,403
Other Assets,113,113,97,12,13,11,12,9,9,8,7,6,15
Total Assets,215,206,203,212,211,236,216,226,175,312,338,346,425
