,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,7,25,61,78,75
Cash from Investing Activity,-19,-14,-7,-28,-21
Cash from Financing Activity,12,-11,-31,-39,-82
Net Cash Flow,0,0,24,11,-28
