,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,106.0,116,152,132,101
Inventory Days,142.0,114,175,163,195
Days Payable,41.0,43,103,91,73
Cash Conversion Cycle,208.0,186,224,204,223
Working Capital Days,146.0,138,169,160,159
ROCE %,,15,8,20,28
