,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4,4,4,4,4,4,4,4,4,4,4,12,12
Reserves,-1,0,0,0,0,1,2,4,24,40,59,94,119
Borrowings,2,3,5,9,8,8,0,1,1,0,0,0,0
Other Liabilities,2,3,4,7,17,36,51,74,91,100,89,105,109
Total Liabilities,7,10,13,21,29,49,58,82,120,144,152,211,240
Fixed Assets,1,1,1,1,1,1,4,5,19,39,46,47,47
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0,6,3,0,0,0
Other Assets,6,9,12,20,28,48,53,77,96,102,105,163,192
Total Assets,7,10,13,21,29,49,58,82,120,144,152,211,240
