,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,18.91,18.55,17.78,15.52,13.47,15.6,13.33,17.6,22.07,16.23,19.43,18.32,22.76
Expenses,16.19,15.02,16.33,13.24,11.46,14.18,12.15,15.33,17.39,15.65,18.39,16.66,20.28
Operating Profit,2.72,3.53,1.45,2.28,2.01,1.42,1.18,2.27,4.68,0.58,1.04,1.66,2.48
OPM %,14.38,19.03,8.16,14.69,14.92,9.1,8.85,12.9,21.21,3.57,5.35,9.06,10.9
Other Income,0.36,0.17,0.32,0.13,0.24,0.09,0.57,0.49,0.22,0.58,0.48,0.15,0.36
Interest,0.27,0.15,0.1,0.11,0.14,0.15,0.04,0.09,0.09,0.08,0.1,0.08,0.11
Depreciation,0.52,0.55,0.4,0.51,0.7,0.62,0.62,0.61,0.62,0.63,0.62,0.68,0.71
Profit before tax,2.29,3.0,1.27,1.79,1.41,0.74,1.09,2.06,4.19,0.45,0.8,1.05,2.02
Tax %,27.95,31.67,45.67,30.17,31.21,28.38,24.77,28.64,25.06,-35.56,53.75,5.71,25.74
Net Profit,1.65,2.04,0.69,1.25,0.96,0.52,0.83,1.46,3.14,0.61,0.37,1.0,1.51
EPS in Rs,13.75,17.0,5.75,10.42,8.0,4.33,6.92,12.17,26.17,5.08,3.08,8.33,12.58
