,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,0,2,-13,-43
Cash from Investing Activity,,-3,-2,-2,-6
Cash from Financing Activity,,2,1,14,55
Net Cash Flow,,0,1,-1,6
