,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,45.6,45.99,48.11,50.49,50.53,54.45,58.61,59.85
Public,54.4,54.01,51.89,49.51,49.47,45.55,41.38,40.15
No. of Shareholders,2077.0,2081.0,2066.0,2078.0,2075.0,2550.0,2534.0,2517.0
