,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,33,33,33,33,33,33,33,31,31,31,31,31,31
Reserves,1282,1462,1654,1826,2058,2495,3007,3494,4018,4617,5470,6162,6193
Borrowings,1818,1557,1177,760,1064,1074,756,1610,2150,1521,1577,1707,1539
Other Liabilities,1495,1699,1988,1798,1852,1972,1857,2001,1935,1621,2290,2819,3217
Total Liabilities,4629,4751,4852,4417,5007,5574,5652,7136,8135,7790,9369,10720,10981
Fixed Assets,1911,1565,1513,1443,1428,2022,2211,2690,3499,3360,3408,4105,4111
CWIP,54,44,51,62,357,65,117,332,59,109,494,1630,2358
Investments,11,7,203,6,35,31,30,31,29,30,3,12,53
Other Assets,2653,3134,3085,2906,3186,3457,3294,4084,4548,4291,5463,4973,4459
Total Assets,4629,4751,4852,4417,5007,5574,5652,7136,8135,7790,9369,10720,10981
