,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,60.62,60.62,60.62,66.41,66.41,66.41,66.41,63.59
DIIs,0.24,0.14,0.01,0.0,0.0,0.0,0.0,2.46
Public,39.14,39.24,39.37,33.58,33.59,33.59,33.59,33.94
No. of Shareholders,10749.0,11548.0,11826.0,11589.0,10702.0,11145.0,10709.0,10686.0
