,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,29.24,20.92,14.62,21.7,21.46,19.01,28.46,17.12,18.08,15.3,12.61,15.7,24.32
Expenses,23.89,21.57,19.12,22.07,25.74,25.39,32.37,25.72,27.3,23.85,16.31,19.61,25.42
Operating Profit,5.35,-0.65,-4.5,-0.37,-4.28,-6.38,-3.91,-8.6,-9.22,-8.55,-3.7,-3.91,-1.1
OPM %,18.3,-3.11,-30.78,-1.71,-19.94,-33.56,-13.74,-50.23,-51.0,-55.88,-29.34,-24.9,-4.52
Other Income,0.52,0.6,0.06,0.83,0.11,0.37,0.18,0.03,0.4,0.45,0.02,0.05,0.09
Interest,0.8,0.78,0.74,0.76,0.75,0.74,0.84,0.62,0.63,0.75,0.18,0.17,0.19
Depreciation,1.71,1.72,1.74,1.78,1.74,1.88,1.95,1.98,2.28,2.33,0.44,0.44,0.44
Profit before tax,3.36,-2.55,-6.92,-2.08,-6.66,-8.63,-6.52,-11.17,-11.73,-11.18,-4.3,-4.47,-1.64
Tax %,0.0,0.0,-150.0,45.19,27.33,14.25,8.9,15.85,32.82,15.21,0.0,0.0,0.0
Net Profit,3.37,-2.56,-17.3,-1.14,-4.83,-7.4,-5.93,-9.4,-7.87,-9.48,-4.3,-4.47,-1.64
EPS in Rs,1.29,-0.98,-6.6,-0.44,-1.84,-2.52,-1.37,-2.63,-1.79,-1.92,-1.64,-1.71,-0.62
