,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,40.95,40.95,40.95,40.95,40.95,40.95,40.94,40.94
Public,59.05,59.05,59.05,59.05,59.05,59.05,59.06,59.05
No. of Shareholders,3713.0,3698.0,3670.0,3643.0,3660.0,3891.0,3816.0,3800.0
