,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,71.18,74.53,74.53,63.72,64.97,64.5,64.5,64.5
FIIs,0.05,0.04,0.04,0.0,0.0,0.0,0.0,0.0
DIIs,9.83,8.13,8.16,8.53,8.82,6.6,1.94,0.52
Public,18.94,17.3,17.26,27.75,26.2,28.9,33.54,34.98
No. of Shareholders,9686.0,10795.0,10718.0,11299.0,14372.0,15397.0,15287.0,15185.0
