,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,154.94,158.6,158.76,169.14,142.0,140.91,168.3,154.62,172.77,203.27,160.49,133.05
Inventory Days,27.89,36.57,28.72,21.45,25.48,38.92,44.11,35.22,45.12,44.39,38.27,25.68
Days Payable,110.49,109.36,98.27,82.15,79.2,98.17,96.05,76.52,113.72,137.95,117.2,81.11
Cash Conversion Cycle,72.34,85.8,89.21,108.45,88.28,81.66,116.36,113.32,104.17,109.71,81.56,77.62
Working Capital Days,88.49,103.34,103.38,105.25,82.68,98.44,126.4,120.21,109.48,128.82,96.47,91.22
ROCE %,12.16,13.47,11.78,13.62,13.31,14.26,8.2,-4.27,12.44,5.1,4.83,20.07
