,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-10-01
Promoters,62.86,65.83,66.89,69.1,70.05,70.44,69.48
Public,37.14,34.17,33.11,30.9,29.95,29.56,30.52
No. of Shareholders,176.0,159.0,146.0,138.0,123.0,145.0,236.0
