,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,44.63,44.63,44.63,44.63,44.63,44.63,44.63,44.63
Public,55.37,55.37,55.37,55.37,55.37,55.37,55.36,55.36
No. of Shareholders,10811.0,10236.0,10010.0,9860.0,9844.0,11556.0,12088.0,13572.0
