,2020-06-01,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01
Sales,0.00,0.00,1.89,-0.30,0.00,1.06,0.61,0.87,1.32,1.69,0.28,0.2,0.00
Expenses,0.24,17.11,1.68,9.46,0.67,1.13,0.62,6.26,1.18,1.53,0.53,22.73,0.16
Operating Profit,-0.24,-17.11,0.21,-9.76,-0.67,-0.07,-0.01,-5.39,0.14,0.16,-0.25,-22.53,-0.16
OPM %,,,11.11,,,-6.6,-1.64,-619.54,10.61,9.47,-89.29,-11265.0,
Other Income,0.48,0.36,0.62,-0.01,0.18,0.18,0.38,12.73,0.07,0.06,0.34,0.24,0.16
Interest,0.00,0.00,0.0,0.01,0.00,0.0,0.01,0.05,0.0,0.01,0.01,0.25,0.07
Depreciation,0.44,0.44,0.44,-0.14,0.29,0.3,0.26,0.28,0.22,0.23,0.23,0.22,0.21
Profit before tax,-0.20,-17.19,0.39,-9.64,-0.78,-0.19,0.1,7.01,-0.01,-0.02,-0.15,-22.76,-0.28
Tax %,0.00,0.00,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,-6.67,0.0,0.00
Net Profit,-0.20,-17.19,0.39,-9.63,-0.79,-0.19,0.09,7.01,-0.01,-0.01,-0.16,-22.76,-0.28
EPS in Rs,-0.10,-8.82,0.2,-4.94,-0.41,-0.1,0.05,3.59,-0.01,-0.01,-0.08,-11.67,-0.14
