,2019-09-01,2020-03-01,2020-09-01,2021-03-01,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Promoters,39.42,39.78,39.78,39.78,39.78,39.78,38.52,38.52,38.52
Public,60.58,60.22,60.22,60.22,60.22,60.22,61.48,61.49,61.49
No. of Shareholders,122.0,130.0,133.0,141.0,130.0,195.0,222.0,221.0,218.0
