,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1
Public,51.9,51.9,51.9,51.9,51.9,51.9,51.91,51.91
No. of Shareholders,2530.0,2532.0,2532.0,2539.0,2540.0,2600.0,2673.0,3183.0
