,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1
Public,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.91,51.91,51.91,51.91
No. of Shareholders,2540.0,2540.0,2562.0,2563.0,2564.0,2600.0,2671.0,2674.0,2673.0,2673.0,2916.0,3183.0
