,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,268.0,274.0,279.0,300.0,304.0,326.0,339.0,346.0,359.0,372.0,389.0,395.0,410.0
Expenses,181.0,190.0,193.0,208.0,202.0,225.0,239.0,244.0,253.0,263.0,265.0,269.0,273.0
Operating Profit,87.0,84.0,86.0,93.0,101.0,101.0,100.0,102.0,106.0,109.0,124.0,127.0,137.0
OPM %,33.0,31.0,31.0,31.0,33.0,31.0,29.0,30.0,29.0,29.0,32.0,32.0,34.0
Other Income,2.0,6.0,9.0,9.0,8.0,10.0,12.0,14.0,16.0,14.0,11.0,12.0,21.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,9.0,9.0,10.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0
Profit before tax,80.0,80.0,85.0,90.0,98.0,99.0,100.0,105.0,110.0,112.0,124.0,127.0,146.0
Tax %,21.0,18.0,20.0,20.0,21.0,20.0,19.0,18.0,17.0,13.0,18.0,18.0,20.0
Net Profit,63.0,66.0,68.0,72.0,77.0,79.0,81.0,86.0,92.0,97.0,101.0,104.0,116.0
EPS in Rs,7.52,8.52,8.77,9.37,9.91,9.89,10.43,11.21,12.09,12.84,13.45,13.62,15.13
