,2012-06-01,2013-06-01,2014-06-01,2015-06-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,15,15,15,15,15,15,15,15,15,15,15,15,15.0
Reserves,18,28,47,78,113,210,349,582,858,954,1252,1649,2058.0
Preference Capital,0,0,0,0,0,0,0,36,75,217,217,217,
Borrowings,7,5,3,2,2,1,1,1,39,18,2,5,3.0
Other Liabilities,67,87,115,134,137,133,136,145,214,376,467,522,336.0
Total Liabilities,107,135,180,229,267,358,500,743,1126,1364,1736,2191,2413.0
Fixed Assets,28,33,102,113,144,152,169,227,272,305,287,280,280.0
CWIP,13,51,25,31,0,3,15,10,20,14,18,221,275.0
Investments,1,1,0,0,0,17,47,70,61,11,89,230,246.0
Other Assets,66,50,52,85,122,186,269,436,772,1033,1343,1461,1611.0
Total Assets,107,135,180,229,267,358,500,743,1126,1364,1736,2191,2413.0
