,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,78,84,90,93,93,93,126,126,126,126,132,132,132
Reserves,1513,1139,780,325,145,38,258,140,331,296,280,287,290
Borrowings,4176,4659,4905,5034,4329,4182,3781,3610,33,56,48,33,27
Other Liabilities,484,470,510,376,396,421,396,313,169,119,100,114,121
Total Liabilities,6250,6352,6285,5828,4963,4734,4562,4189,660,596,560,566,570
Fixed Assets,4473,5599,5533,5291,4391,3983,3822,344,329,316,298,312,314
CWIP,1104,166,158,17,38,12,5,1,1,0,0,5,0
Investments,146,46,46,90,90,90,90,0,0,0,40,0,0
Other Assets,527,540,548,430,443,649,644,3844,330,280,222,249,255
Total Assets,6250,6352,6285,5828,4963,4734,4562,4189,660,596,560,566,570
