,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.51,0.5,0.77,0.73,1.29,2.19,1.1,2.19,1.42,1.58,0.93,1.81,1.42
Expenses,0.59,0.5,0.51,0.48,0.85,0.72,0.74,0.54,0.49,0.86,1.4,1.21,0.79
Operating Profit,-0.08,-0.0,0.26,0.25,0.44,1.47,0.36,1.65,0.93,0.72,-0.47,0.6,0.63
OPM %,-15.69,-0.0,33.77,34.25,34.11,67.12,32.73,75.34,65.49,45.57,-50.54,33.15,44.37
Other Income,-0.0,-0.0,0.01,-0.0,-0.0,-0.0,0.28,0.01,0.03,0.13,0.01,-0.0,0.01
Interest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Depreciation,0.29,0.29,2.38,0.29,1.06,0.81,1.0,0.58,0.68,0.82,0.95,0.76,0.76
Profit before tax,-0.37,-0.29,-2.11,-0.04,-0.62,0.66,-0.36,1.08,0.28,0.03,-1.41,-0.16,-0.12
Tax %,-0.0,-0.0,-37.91,-0.0,-0.0,-0.0,200.0,25.0,-0.0,-0.0,-33.33,-0.0,-0.0
Net Profit,-0.37,-0.29,-2.91,-0.04,-0.62,0.66,0.35,0.81,0.28,0.03,-1.87,-0.15,-0.12
EPS in Rs,-0.04,-0.03,-0.34,-0.0,-0.07,0.08,0.04,0.1,0.03,0.0,-0.15,-0.02,-0.02
