,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,66.6,66.13,61.61,56.66,56.66,56.66,56.66,56.66
FIIs,4.44,3.82,4.83,6.58,7.62,11.23,11.41,11.26
DIIs,13.34,13.59,17.4,19.24,18.99,16.84,16.26,15.89
Government,0.0,0.0,0.0,0.0,0.0,0.0,9.87,9.87
Public,15.62,16.46,16.15,17.53,16.73,15.27,5.81,6.32
No. of Shareholders,129528.0,123595.0,140037.0,160977.0,187293.0,219767.0,227926.0,237239.0
