,2016-03-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,59.35,8.86,14.93,7.08,10.44,7.76,18.45,11.93,8.83,11.5,19.47,13.26,15.27
Expenses,54.9,7.76,14.57,6.5,9.59,7.48,17.53,11.09,7.99,10.53,18.82,12.45,13.95
Operating Profit,4.45,1.1,0.36,0.58,0.85,0.28,0.92,0.84,0.84,0.97,0.65,0.81,1.32
OPM %,7.5,12.42,2.41,8.19,8.14,3.61,4.99,7.04,9.51,8.43,3.34,6.11,8.64
Other Income,0.55,0.09,0.48,0.1,0.1,0.08,0.47,0.08,0.09,0.1,1.07,0.09,0.08
Interest,1.88,0.67,0.83,0.52,0.72,0.33,1.02,0.7,0.64,0.97,0.91,0.58,0.7
Depreciation,0.14,0.06,0.04,0.06,0.06,0.06,0.06,0.06,0.07,0.05,0.04,0.06,0.06
Profit before tax,2.98,0.46,-0.03,0.1,0.17,-0.03,0.31,0.16,0.22,0.05,0.77,0.26,0.64
Tax %,35.57,10.87,666.67,30.0,29.41,33.33,-6.45,25.0,0.0,20.0,38.96,26.92,0.0
Net Profit,1.92,0.41,0.17,0.08,0.12,-0.02,0.33,0.12,0.23,0.04,0.46,0.2,0.64
EPS in Rs,1.9,0.41,0.17,0.08,0.12,-0.02,0.33,0.12,0.23,0.04,0.45,0.2,0.63
