,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,27.8,27.67,34.86,34.71,34.71,34.71,18.59,18.59
FIIs,10.82,7.32,12.83,12.67,11.21,12.15,12.29,5.58
DIIs,32.62,34.94,23.3,20.79,18.95,13.44,12.45,9.52
Public,28.75,30.06,29.01,31.83,35.13,39.7,56.66,66.3
No. of Shareholders,220655.0,245242.0,242883.0,231591.0,252282.0,329888.0,358031.0,382846.0
