,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1810.62,2406.01,2354.18,2453.94,2775.6,2580.14,2920.6,2228.92,2257.02,2034.8,3094.09,1926.52,1832.59
Expenses,2053.59,2023.29,2255.65,2295.58,2451.68,2211.46,2537.8,2202.76,1915.72,2153.81,2779.17,1630.32,1578.75
Operating Profit,-242.97,382.72,98.53,158.36,323.92,368.68,382.8,26.16,341.3,-119.01,314.92,296.2,253.84
OPM %,-13.42,15.91,4.19,6.45,11.67,14.29,13.11,1.17,15.12,-5.85,10.18,15.37,13.85
Other Income,-64.0,11.52,388.43,280.0,157.72,15.53,10.9,16.24,250.07,48.42,170.67,29.71,34.59
Interest,214.33,234.32,329.99,247.75,251.53,263.3,293.75,262.95,247.74,235.63,265.99,246.16,256.08
Depreciation,35.9,35.53,32.84,35.72,33.02,34.07,52.8,32.22,32.01,31.98,32.35,29.0,27.76
Profit before tax,-557.2,124.39,124.13,154.89,197.09,86.84,47.15,-252.77,311.62,-338.2,187.25,50.75,4.59
Tax %,14.46,4.67,-26.71,-16.2,29.36,25.81,66.24,-10.32,-2.38,23.76,-1.38,-3.9,160.78
Net Profit,-476.61,118.58,157.28,179.98,139.23,64.43,15.92,-278.86,319.03,-257.85,189.84,52.73,-2.79
EPS in Rs,-3.15,0.78,1.04,1.19,0.92,0.43,0.11,-1.84,2.11,-1.7,1.25,0.35,-0.02
