,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,98.91,110.71,116.43,83.6,117.65,119.44,74.85,56.02,40.56,48.15,58.29,59.29,48.14
Expenses,93.44,97.68,99.98,72.12,104.74,109.32,70.29,50.71,42.17,41.66,58.73,53.94,43.38
Operating Profit,5.47,13.03,16.45,11.48,12.91,10.12,4.56,5.31,-1.61,6.49,-0.44,5.35,4.76
OPM %,5.53,11.77,14.13,13.73,10.97,8.47,6.09,9.48,-3.97,13.48,-0.75,9.02,9.89
Other Income,0.17,0.18,-25.84,0.12,0.3,-0.08,0.38,0.13,1.06,0.21,0.22,0.23,0.21
Interest,6.73,6.71,7.17,6.54,7.09,5.11,2.86,4.29,4.1,4.33,4.48,4.09,4.03
Depreciation,2.74,2.74,2.49,0.91,0.91,0.86,0.56,0.61,0.67,0.93,0.91,0.78,0.79
Profit before tax,-3.83,3.76,-19.05,4.15,5.21,4.07,1.52,0.54,-5.32,1.44,-5.61,0.71,0.15
Tax %,30.55,52.39,85.51,0.0,0.0,0.0,26.97,-18.52,-106.39,42.36,43.67,29.58,40.0
Net Profit,-2.66,1.79,-2.77,4.16,5.21,4.06,1.1,0.64,-10.98,0.83,-3.16,0.49,0.09
EPS in Rs,-1.24,0.83,-1.29,1.94,2.42,1.89,0.51,0.3,-5.11,0.39,-1.47,0.23,0.04
