,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,29.03,43.67,61.66,52.65,34.52,33.68,41.1,40.6,28.93,32.16,41.96,21.27,24.7
Expenses,27.86,42.23,58.27,50.56,32.73,32.17,39.89,38.64,27.88,33.37,41.73,20.11,24.04
Operating Profit,1.17,1.44,3.39,2.09,1.79,1.51,1.21,1.96,1.05,-1.21,0.23,1.16,0.66
OPM %,4.03,3.3,5.5,3.97,5.19,4.48,2.94,4.83,3.63,-3.76,0.55,5.45,2.67
Other Income,0.13,0.5,0.26,0.09,0.04,0.1,0.89,0.04,0.25,6.2,0.19,0.01,0.02
Interest,0.18,0.33,2.43,0.56,0.61,0.47,0.36,0.07,0.19,0.03,0.09,0.19,0.22
Depreciation,0.33,0.24,0.47,0.26,0.26,0.22,0.32,0.23,0.23,0.29,0.29,0.21,0.21
Profit before tax,0.79,1.37,0.75,1.36,0.96,0.92,1.42,1.7,0.88,4.67,0.04,0.77,0.25
Tax %,-10.13,5.11,-169.33,-2.94,4.17,5.43,2.11,2.35,4.55,0.64,-575.0,-3.9,-12.0
Net Profit,0.87,1.31,2.01,1.4,0.92,0.86,1.39,1.66,0.85,4.64,0.26,0.8,0.28
EPS in Rs,0.65,0.98,1.51,1.05,0.69,0.65,0.88,0.84,0.4,2.18,0.12,0.38,0.13
