,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,11.12,11.12,11.12,12.19,12.19,12.19,12.19,12.19
Public,88.88,88.88,88.88,87.81,87.81,87.81,87.81,87.81
No. of Shareholders,6664.0,6558.0,6545.0,6522.0,7033.0,8777.0,8793.0,9253.0
