,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,50.68,51.1,51.47,51.47
FIIs,24.28,11.21,7.73,6.3
DIIs,1.31,0.67,5.97,9.18
Public,23.73,36.82,34.62,32.22
Others,0.0,0.2,0.19,0.82
No. of Shareholders,63339.0,191477.0,185062.0,173533.0
