,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,14,19,3,46,-21,21,16,16,23,24,56,20
Cash from Investing Activity,-7,-4,-3,-55,-11,-7,1,-44,-91,-26,137,19
Cash from Financing Activity,-5,-9,-9,14,36,-13,-19,28,67,6,-195,-37
Net Cash Flow,1,6,-9,4,4,1,-2,0,-1,4,-2,2
