,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,50.94,38.57,55.1,53.65,49.1,52.55,46.31,35.46,15.18,44.06,42.91,35.55,17.89
Expenses,44.59,28.7,52.63,41.03,44.84,43.2,66.46,32.06,18.68,31.55,33.23,30.5,21.62
Operating Profit,6.35,9.87,2.47,12.62,4.26,9.35,-20.15,3.4,-3.5,12.51,9.68,5.05,-3.73
OPM %,12.47,25.59,4.48,23.52,8.68,17.79,-43.51,9.59,-23.06,28.39,22.56,14.21,-20.85
Other Income,1.1,0.84,1.0,0.92,1.11,2.68,0.93,1.68,1.73,2.77,4.46,2.28,3.95
Interest,1.8,1.83,0.96,5.09,2.74,2.06,1.84,0.73,0.67,0.67,0.61,0.5,0.61
Depreciation,1.51,1.67,1.79,6.23,6.38,6.26,3.12,1.41,1.27,1.3,1.31,1.32,1.19
Profit before tax,4.14,7.21,0.72,2.22,-3.75,3.71,-24.18,2.94,-3.71,13.31,12.22,5.51,-1.58
Tax %,45.41,31.21,9.72,33.78,20.8,57.14,39.45,27.55,5.12,37.94,14.81,23.23,-3.8
Net Profit,2.26,4.97,0.65,1.47,-2.97,1.6,-14.65,2.13,-3.51,8.26,10.4,4.23,-1.64
EPS in Rs,0.25,0.55,0.07,0.16,-0.33,0.18,-1.63,0.24,-0.39,0.92,1.15,0.47,-0.18
