,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,7,7,7,7,7,8,8,8,9,9,9,9,9
Reserves,151,162,170,185,199,218,229,244,278,298,281,298,298
Borrowings,64,60,43,90,104,127,119,158,236,248,64,29,17
Other Liabilities,55,54,23,92,46,36,25,22,34,49,23,26,37
Total Liabilities,277,283,243,374,356,390,382,432,558,604,377,362,361
Fixed Assets,146,175,167,160,160,162,172,170,186,392,174,167,166
CWIP,32,0,0,0,2,0,0,12,193,6,0,1,1
Investments,0,0,4,2,28,38,36,35,55,70,86,60,86
Other Assets,99,107,71,212,165,189,173,215,124,136,117,134,107
Total Assets,277,283,243,374,356,390,382,432,558,604,377,362,361
