,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,89.81,89.81,89.81,89.81,81.81,81.81,81.81
FIIs,0.34,0.07,0.14,0.1,0.21,0.3,0.65
DIIs,3.19,2.8,2.76,2.29,7.96,7.29,7.15
Public,6.66,7.32,7.29,7.81,10.02,10.61,10.41
No. of Shareholders,282408.0,283266.0,270553.0,281306.0,327104.0,330615.0,337806.0
