,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002
Reserves,3989,4513,5130,5779,6444,7166,7940,8953,10340,11186,12465,13442,13721
Borrowings,13714,13553,18888,18315,25449,28196,36277,59848,61437,60978,61503,62905,63276
Other Liabilities,7791,6881,4204,7018,1999,1975,2695,2026,2347,2792,2924,2621,3164
Total Liabilities,27495,26949,30224,33114,35894,39339,48914,72828,76126,76958,78894,80969,82162
Fixed Assets,71,71,68,75,73,72,71,71,65,82,93,90,88
CWIP,14,18,27,25,39,43,35,39,52,39,25,19,13
Investments,1224,684,754,756,367,367,527,534,232,250,257,630,211
Other Assets,26186,26176,29376,32259,35415,38857,48281,72185,75777,76588,78518,80230,81849
Total Assets,27495,26949,30224,33114,35894,39339,48914,72828,76126,76958,78894,80969,82162
